039_0016_0083.0-0091.5|Den ene af mændene en mand med sort fuldskæg og en lang hvid kjortel tog hænderne op til ansigtet i forfærdelse over det syn der mødte ham i røgskyerne|den ene har mændene en mand med sort fuldskæg og en lang hvid kjortel på hænderne op til ansigtet i forfærdelse over det syn der mødte ham i ryg skyerne
039_0017_0092.7-0110.3|Den regnbuefarvede parasol den brune plasticstol og den vagtmand som få sekunder tidligere havde siddet på den var forsvundet fra Jordens overflade Det var 2. juni 2008 og klokken var lidt over ni om morgenen i Danmark da bilbomben eksploderede foran den danske ambassade i Islamabad|regnbuefarvet parasol den brune plastik stol og denne bachmann som få sekunder tidligere havde siddet på den var forsvundet fra jordens overflade det var den 2. juni 2008 og klokken var lidt over 9 om morgenen i danmark der bilbomben eksploderede foran den danske ambassade i islamabad
039_0018_0110.3-0119.2|Omkring en halv time senere tonede de første billeder af den sønderbombede ambassadebygning frem på TV2 News og internationale nyhedsstationer|omkring en halv time senere 291 billeder af den sønderbombet ambassade bygning frem på tv2 news og internationale nyhedsstationer
039_0019_0119.9-0126.1|Jakob Scharf hørte første gang om angrebet da han så billederne på en tv-skærm i PET’s hovedkvarter i Søborg|jacob schach møller det 1. gang om angrebet da han så billederne på en tv skærm tibets hovedkvarter søborg
039_0021_0129.6-0133.7|Medierne er mindst lige så hurtige med de første informationer som myndighederne er|medierne er mindst lige så hurtig informationer som myndighederne er
039_0023_0139.5-0145.3|Siden genoptrykningen af Muhammed-tegningerne havde militante islamister haft fokus på Danmark|siden genoptrykning af muhammed tegningerne havde militante islamister haft fokus på danmark
039_0024_0145.3-0151.6|Der havde faktisk allerede været et angreb i Algeriet hvor terroristerne ved en fejl var kommet til at angribe nabohuset til den danske ambassade|der havde faktisk allerede været der angreb i algeriet hvor terroristerne ben fejl der kommer til at angribe nabohuset til den danske ambassade
039_0025_0151.6-0160.0|Så selvom PET ikke på forhånd havde modtaget efterretninger om et angreb mod ambassaden i Islamabad var det ikke overraskende for Jakob Scharf at det kunne ske|så selvom p.t. ikke på forhånd havde modtaget efterretninger om et angreb mod ambassade i islamabad var det ikke overraskende for jacob schaap er det kunne ske
039_0026_0160.0-0168.6|I månederne forinden havde vi flere gange fået efterretninger om at der i forskellige lande var blevet afværget konkrete terrorangreb mod danske ambassader|i månederne forinden havde vi flere gange for efterretninger om at der i forskellige lande der blevet afleveret konkrete terrorangreb mod danske ambassader
039_0028_0177.1-0184.8|Et par timer efter angrebet holdt Venstres statsminister Anders Fogh Rasmussen et hasteindkaldt pressemøde på Marienborg|et par timer æbelholt venstre statsminister anders fogh rasmussen et hadsten hal pressemøde på marienborg
039_0029_0184.8-0188.1|Jeg vil på det kraftigste fordømme attentatet|jeg vil på det kraftigste fordømme attentatet
039_0030_0188.1-0198.5|Vi opfatter det som et angreb mod den danske ambassade og dermed som et angreb mod Danmark et usselt og fejt angreb som har kostet uskyldige mennesker livet og såret mange sagde statsministeren|vi opfatter det som et angreb mod den danske ambassade og dermed som et angreb mod danmark et usselt og fight and play summer course de uskyldige mennesker livet og såret mange af statsministeren
039_0032_0202.9-0210.1|Alle de dræbte var lokale vagter og ansatte og i Pakistan var historien om angrebet mod den danske ambassade også en stor historie|alle de dræbte fra lokale vagt og ansatte og in pakistan var historien om angrebet mod den danske ambassade også en stor historie
039_0033_0210.1-0220.5|Vi fordømmer på det stærkeste denne terrorhandling som har berørt hele vor nation dybt skrev den pakistanske præsident Pervez Musharraf i et personligt telegram til dronning Margrethe|vi fordømmer på det stærkeste denne error handling som er berørt hele hvor nation dybt skrev den pakistanske præsident pervez musharraf i personlig telegram til dronning margrethe
039_0034_0220.5-0226.3|Han forsikrede at pakistanske myndigheder ville gøre alt for at opklare forbrydelsen|han forsikret af pakistanske myndigheder vil gøre alt for at opklare forbrydelse
039_0035_0226.3-0231.3|Vi er fast besluttede på at bringe gerningsmændene bag denne forfærdelige forbrydelse for en domstol|vi er fast besluttet på at bringe gerningsmændene bag denne forfærdelige forbrydelse for en domstol
039_0036_0231.3-0240.5| I Søborg var Jakob Scharf og resten af PET’s ledelse også optagede af hurtigt at finde ud af hvem der havde angrebet den danske ambassade|i søborg og jakob scharf og resten af peetz ledelse optagelse af hurtig at finde ud af hvem der havde angrebet den da ambassade
039_0037_0240.5-0247.9|Da det skete var det en stor nyhed i danske medier men i dag gætter jeg på at der nok er mange danskere som ikke kan huske det|da det skete var det en stor nyhed i danske medier men idag gætter jeg på at der nok af mange danskere som ikke kan huske det
039_0038_0247.7-0250.8|Det skete langt væk og var måske svært at relatere til|det det er langt væk og det måske være der relaterer til
039_0040_0253.2-0260.5|Det var et voldsomt angreb som kunne være gået meget mere galt og det var det første målrettede angreb mod et dansk mål i udlandet|det var et voldsomt angreb som kunne være gået meget mere galt og det var det 1. målrettet angreb mod dansk mål i udlandet
039_0043_0267.7-0274.3| Dansk politi må ikke efterforske i udlandet uden tilladelse fra de lokale myndigheder|dansk politi må ikke efterforsker i udlandet uden tilladelse fra de lokale myndigheder
039_0044_0274.3-0283.2|Derfor var formålet med at sende PET-folk til Islamabad primært at håndtere sikkerheden på ambassaden og at holde sig orienteret om den pakistanske efterforskning|derfor var formålet med at sende et folk til islamabad primært at håndtere sikkerheden på ambassaden og holde sig orienteret om den pakistanske efterforskning
039_0047_0296.6-0298.9|Det havde pakistanerne ikke noget problem med|det havde pakistanerne ikke noget problem med
039_0048_0299.8-0304.9|Derefter gik de danske efterforskere i gang med at undersøge området omkring den danske ambassade|derefter gik i danske efterforsker i gang med at undersøge området omkring den danske ambassade
039_0050_0310.1-0314.1|Det som var foretaget på gerningsstedet var meget tilfældigt|det er som har foretaget på gerningsstedet hvor meget tilfældigt
039_0052_0320.9-0326.9| På et tag på en af nabobygningerne fandt de danske efterforskere kropsdele|på et tag på nabo bygning af de danske efterforskere kropsdele
039_0053_0326.9-0336.0|Vævsprøver blev sendt hjem til DNA-analyse i Danmark og det viste sig senere at kropsdelene tilhørte den selvmordsterrorist som havde siddet bag rattet i den hvide Toyota Corolla|vævsprøver blev sendt hjem til diana analyse i danmark og det viste sig senere at kropsdelene tilhørte den selvmordsterrorist som havde siddet bag rattet i den hvide toyota corolla
039_0056_0349.0-0356.2|Der havde pakistansk politi slet ikke henvendt sig formentlig på grund af det iskolde diplomatiske forhold mellem Indien og Pakistan|der havde pakke statspoliti slet ikke henvendt sig formentlig på grund af det iskolde diplomatiske forhold mellem indien og pakistan
040_0005_0032.9-0043.6|De kontaktede myndighederne for at spørge om overvågningsoptagelserne blev gemt og det lykkedes hurtigt at finde optagelser som viste at der ganske rigtigt havde været to mand i den hvide Toyota Corolla før angrebet|vi kontaktede myndighederne for at spørge om overvågning optagelserne blev gemt og det lykkedes hurtigere find optagelser som viste at der ganske rigtig havde været to mand i den hvide toyota corolla før angrebet
040_0006_0043.6-0050.5|Og ikke nok med det Man kunne se at de to mænd kort før angrebet var blevet vinket ind til siden af færdselspolitiet|og ikke nok med det man kunne se at de to mænd på en regel der blev dækket ind til siden er færdselspolitiet
040_0007_0050.5-0055.1|Desværre havde færdselsbetjentene ikke skrevet rapport om episoden|desværre havde færdselsbetjent ikke skrevet rapport om episoden
040_0008_0055.1-0059.8|Hverken kørekortoplysninger eller andet var noteret og sporet endte blindt|hverken kørekort oplysninger eller andet der er noteret og sporet 1d blindt
040_0010_0071.3-0077.7|Bilens stelnummer var derefter blevet fjernet og erstattet med stelnummeret fra en anden bil som var blevet stjålet i Islamabad|bilens stelnummer og derefter blevet fjernet og erstattet med stelnummer fra en anden bil som blev stjålet i islamabad
040_0011_0077.7-0085.0|Da gerningsmanden kørte ind foran den danske ambassade var bilen udstyret med falske røde diplomatnummerplader|at gerningsmanden kørte ind foran den danske ambassade pas bien udstyret med falske røde diplomat nummerplader
040_0012_0085.0-0096.0|Undersøgelserne af selve angrebet viste at den hvide Toyota Corolla var ladet med en bombe med så voldsom sprængkraft at bilen blev slynget 30 meter op i luften og endte i en nabohave|undersøgelserne er selvværd indgrebet viste at den hvide toyota corolla var ladet med en bombe med en så voldsom sprængkraft at bilen blev sluttet 30 meter op i luften og endte i nabohave
040_0013_0096.0-0104.2|Vinduerne på alle i biler i området blev blæst ud og eksplosionen forårsagede store ødelæggelser på især forsiden af ambassadebygningen|vinduerne på alle biler i området blev blæst ud og eksplosionen forårsaget store ødelæggelser på især forsiden af marmelade bygningen
040_0014_0104.2-0111.8|På overvågningsvideoerne så PET-folkene hvordan gerningsmanden var kommet til at køre forbi ambassadens hovedindgang|på overvågningsvideoer anne-sofie tilføj nyt hvordan gerningsmanden var kommet til at køre forbi ambassadens hovedindgang
040_0015_0111.8-0117.0|Der var formentlig en del ansatte på ambassaden der blev reddet af at chaufføren ikke var så god til at køre bil|der var formentlig en del af ansatte på ambassaden der blev reddet af at chaufføren ikke og så god til at køre bil
040_0017_0123.4-0130.8|Han var bare en selvmordsterrorist som bogstaveligt talt blev placeret bag rattet for at køre bilen de sidste meter fortæller Jakob Scharf|han var bare en selvmordsterrorist som bogstavelig talt blev placeret bag rattet for at køre bilen de sidste meter på tid jacob schaap
040_0020_0149.6-0155.5|Efter nogle måneder i træningslejr var han blevet sendt til Islamabad for at udføre angrebet mod den danske ambassade|efter nogle måneder i træningslejr var han blevet sendt til islamabad for at udføre angrebet mod den danske ambassade
040_0021_0155.5-0162.1|Efter alt at dømme havde han ikke engang kørekort men fik bare før angrebet en kort instruktion i at køre bilen|efter alt at dømme at han engang kørekort men fik bare her før angrebet en kort instruktion i at køre bilen
040_0022_0162.1-0166.3|Han udførte angrebet men det var ikke ham som planlagde det|han udførte angrebet men det var ikke ham som plant af det
040_0023_0166.3-0173.3|Det var et netværk med forbindelse til al-Qaeda som stod for rekognoscering for at stjæle bilen og for selve planlægningen siger Jakob Scharf|det var et netværk med forbindelse til al qaeda som stod for rekognoscering for at sælge bilen og få stillet planlægningen siger jakob scharf
040_0024_0173.3-0180.9|Allerede dagen efter angrebet mod den danske ambassade påtog al-Qaeda sig i en pressemeddelelse skylden for angrebet|allerede dagen efter angrebet mod den danske ambassade porto al qaeda sig i en presset dgi skydning for angrebet
040_0025_0180.9-0198.2|Dette kommer som gengældelse for hvad de vantro i den såkaldte stat Danmark har offentliggjort de vanærende tegneserier af profeten Muhammed  fred være med ham  som de nægter at undskylde offentliggørelserne af selvom de har haft mange lejligheder til det udtalte al-Qaeda-lederen Mustafa Abu al-Yazid|i det kommer som gengældelse for hvad de vantro i den såkaldte stat danmark har offentliggjort de vanærende tegneserier er profeten muhammed fred være med ham som de nægter at undskylde offentliggørelsen af selvom de har haft mange lejligheder til det uudtalte al-qaeda-lederen mustafa abu ali
040_0026_0198.3-0203.6|Egypteren blev på det tidspunkt regnet som nummer tre i terrororganisationen|egypteren blev på det tidspunkt er egnet som nummer 3 i tarmregionen
040_0029_0225.5-0243.6| Man skal ikke nødvendigvis lægge for meget i det når en terrorgruppe påtager sig skylden for et angreb  ofte forsøger flere forskellige grupper at tage æren  men tre måneder efter angrebet offentliggjorde al-Qaedas officielle medieafdeling As-Sahab en propagandavideo som viste at det vitterligt var al-Qaeda som stod bag|man skal ikke nødvendigvis lægge for meget i det når en terrorgruppe påtager sig skylden for et angreb ofte besøger flere forskellige grupper af til egern med en 3 måneder efter angrebet offentliggjorde al-qaedas officielle medieafdeling har sat sig tap1 propaganda video som viste at det ville dit valg qaeda som stod bag
041_0000_0000.0-0006.8|Filmen med titlen The Word is the Word of the Swords var en 54 minutter langt hyldest til angrebet mod den danske ambassade|filmen med titlen the word is the word of the swords line 54 minutter lange hyldest til angrebet mod den danske ambassade
041_0001_0006.8-0011.8|I videoen så man den hvide Toyota Corolla blive pakket med sprængstoffer før angrebet|i videoen er man den hvide toyota corolla bilpakke med sprængstoffer før angrebet
041_0002_0011.8-0015.0|Den unge selvmords-terrorist stod ved bilen|den unge selvmordsterrorist stod i bilen
041_0003_0015.0-0028.2|En kommentatorstemme fortalte at den unge mand skreg af glæde da han blev udvalgt til at angribe den danske ambassade og selvmordsterroristen begrundede selv hvorfor han om få minutter ville sprænge sig selv i luften for at hævne de danske Muhammedtegninger|end commentators de fortalte at den unge mand skreg og glæde dig han blev udvalgt til at angribe den danske ambassade og selvmordsterrorist en begrundet selv hvorfor han om få minutter vil sprængte sig selv i luften for at hævne de danske muhammed tegninger
041_0004_0028.2-0036.7|Min sidste besked til dem der beder til korset i Danmark er at dette hvis Allah vil det hverken er den første eller sidste hævn sagde han|min sidste besked til dem der bliver til korset i danmark er at dette hvis alle ved det hverken er den 1. eller sidste haven tage hen
041_0006_0041.0-0044.0|Med Allahs vilje fjerner vi jer fra Jordens overflade|med allahs vilje fjerner vi er fra jordens overflade
041_0007_0044.0-0051.6|  I månederne efter angrebet mod ambassaden havde PET medarbejdere udstationeret i Islamabad|i måneden efter angrebet mod ambassaden adpkd medarbejdere udstationeret i islamabad
041_0008_0051.6-0057.8|Selv da den danske del af efterforskningen var overstået besluttede PET at lade et par ansatte blive i byen|selv da den danske del af efterforskning var overstået besluttede de at lande på indsatte i byen
041_0009_0057.8-0064.4|Selvom al-Qaeda nu havde haft held med at angribe ambassaden var der ingen grund til at tro at terrorister ikke ønskede at slå til igen|selvom al qaeda news held med at angribe ambassaden var der ingen grund til at tro at terrorister ønsker at slå til igen
041_0010_0064.4-0070.2|I den periode fik vi konstant rapporter fra en lang række lande om terrorplaner mod danske mål|i den periode fik vi konstant rapporter fra en lang række lande om terrorplaner mod danske mål
041_0011_0070.2-0074.9|Men det var tydeligt at der særligt i Pakistan var grupper som havde fokus rettet mod Danmark|men det var tydeligt at der er særligt i pakistan for grupper som havde fokus rettet mod danmark
041_0012_0074.9-0079.6|Derfor besluttede vi at lade et par medarbejdere udstationere i Islamabad i en længere periode|derfor besluttede vi at lade et par medarbejdere udstationering islamabad i en længere periode
041_0014_0087.6-0095.1|Det var 53-årige Karsten Krabbe som blev sendt til Islamabad for at rådgive ambassaden om sikkerhed|det er bare 53 årig karsten krabbe som blev sendt til islamabad for at rådgive ambassaden om sikkerhed
041_0015_0095.1-0103.1|En høj blond veltrænet og respekteret politimand der havde arbejdet 30 år i Københavns Politi blandt andet som efterforsker i sagen om Blekingegadebanden|en høj blond veltrænet og respekteret politimand der har arbejdet 30 årig københavns politi blandt andet som efterforsker i sagen om blekingegadebanden
041_0017_0114.6-0124.0|Karsten Krabbe var kommet til PET i 2006 hvor han blev tilknyttet Sikringsstyrken som tager sig af bevogtnings og personbeskyttelsesopgaver|karsten krabbe der kommet til p2006 markle tilknyttet sikringsstyrken som tager sig af bevogtnings og passion beskyttelses opgaver
041_0018_0124.0-0129.4|I en lang periode var hans primære opgave at beskytte statsminister Anders Fogh Rasmussen|i en lang periode var hans primære opgave at beskytte statsminister anders fogh rasmussen
041_0019_0129.4-0135.0|Nu skulle han beskytte alle de pakistanere og danskere som arbejdede på den danske ambassade i Islamabad|nu skulle han beskyttet alle de pakistaner og danskere samarbejdet på den danske ambassade i islamabad
041_0020_0135.0-0141.7|Han fik et kontor på ambassaden og var jævnligt i kontakt med kollegaerne i Søborg over en særlig sikret telefonlinje|han fik et kontor på ambassaden og rimeligt i kontakt med kollegerne i søborg over en særlig sikret telefonlinje
041_0021_0141.7-0156.8|Islamabad er en by med konstante sikkerhedsproblemer og godt tre måneder efter terrorangrebet mod den danske ambassade i Islamabad kørte en skraldevogn ved aftenstid op foran Hotel Marriott et af byens mest luksuriøse hoteller|islamabad er en by med konstante sikkerhedsproblemer og godt 3 måneder efter terrorangrebet mod den danske ambassade i islamabad kørt i en skraldevogn ved aftenstid op foran hotel marriott et af byens mest luksuriøse hoteller
041_0022_0156.8-0162.9|Vagterne var i gang med at undersøge køretøjet da det eksploderede med et brag som kunne høres mange kilometer væk|vagterne var i gang med at undersøge køretøjet da det eksploderede med et brag som kunne høre så mange kilometer væk
041_0023_0162.9-0171.6|Skraldevognen var lastet med mere end 600 kilo sprængstof og eksplosionen var så voldsom at den efterlod et seks meter dybt krater i asfalten|skraldevognen var lastet med mere end 600 kg sprængstof og eksklusion var så voldsom er den ikke har nået et 6 meter dybt graver i asfalten
041_0024_0171.6-0175.5|Alle personer i nærheden af skraldevognen blev dræbt på stedet|alle personer i nærheden af skraldevognen blev dræbt på stedet
041_0026_0187.7-0195.4|Da medarbejderne hos PET i Søborg så billederne af det brændende hotel i fjernsynet spredte der sig med det samme en ængstelig følelse|da medarbejderne hospital søborg så billederne er det brændte hotel i fjernsynet spray der så med det samme en engel i følelse
041_0027_0195.4-0204.8|Marriott-hotellet var et af de to hoteller i Islamabad som var sikkerhedsgodkendt af vestlige lande og de to udstationerede PET-folk var indlogeret på hotellet|marriott hotellet var et af de to hoteller i islamabad som var sikkerhedsgodkendt af vestlige lande og de to udstationeret peter folkmar induceret på hotellet
041_0029_0215.9-0220.3|Kollegaen var blevet forsinket og var først på vej tilbage til hotellet da bomben sprang|kollegaen var blevet forsinket og var først på vej tilbage til hotellet der bombe sprang
041_0031_0229.6-0233.2|Kollegaen kørte hen til hotellet for at forsøge at finde ham|kollegaen kørte hen til hotellet for at forsøge at finde ham
041_0032_0233.2-0237.5|Det lykkedes ham at komme helt op på den gang hvor Karsten Krabbes hotelværelse lå|det du kan samle at komme helt op på dengang var karsten krabbe hotelværelse på
041_0033_0237.5-0243.2|Hele den fløj på hotellet var ødelagt og der var stort set ikke noget tilbage af det værelse Karsten Krabbe havde boet på|hele den fløj på hotellet var her og der var stort set ikke noget tilbage at det er værelse karsten krabbe havde boet på
042_0000_0000.0-0005.6|Vi var klar over at hvis han havde været på sit værelse under eksplosionen så var det ikke godt husker Jakob Scharf|vi var klar over at hvis han havde været på sit værelse under eksplosionen så var det et godt husker jakob scharf
042_0001_0005.6-0013.9|Fra hovedkvarteret i Søborg var der løbende telefonkontakt til medarbejderen i Islamabad mens han ledte efter Karsten Krabbe|fra hovedkvarteret i søborg var der løbende telefonisk kontakt til medarbejderen i islamabad mens han lige efter karsten krabbe
042_0002_0013.9-0019.5|Han kørte rundt til millionbyens lighuse og hospitaler hvor ofrene fra terrorangrebet blev bragt ind|han kørte rundt til millionbyens lægehuse og hospitaler for ofrene fra terrorangrebet blev bragt ind
042_0003_0019.5-0023.7|I den slags situationer er PET et fantastisk sted|i den slags situationer er peter fantastisk sted
042_0004_0023.7-0031.1|Det ligger dybt i medarbejderne at når man sender folk ud til farlige steder i verden så er det vigtigt at man håndterer det professionelt hvis noget går galt|det ligger dybt i medarbejderne er når man sender folk ud til farlige steder i verden så er det vigtigt at man håndtere det professionelle hvis noget går galt
042_0005_0031.1-0040.6|Der blev meget hurtigt sendt folk ud til Karsten Krabbes pårørende og vi havde en meget tæt og løbende kontakt til familien for at støtte dem og for at fortælle hvad vi vidste|der blev meget hurtigt sende folk ud til karsten krabbe på rørene og vi havde en meget tæt og løbende kontakt med familien for at støtte dem og for at fortælle at vi vidste
042_0006_0040.6-0046.1|Samtidig var det vigtigt at støtte vores medarbejder i Islamabad for han var under et enormt pres|samtidig var det vigtig at støtte vores medarbejdere i islamabad fordi han var under et enormt pres
042_0007_0046.1-0052.7|Det er altså hårdt at køre rundt til lighuse og hospitaler for at lede efter en kollega som du har siddet og spist morgenmad med samme dag|det er så hårdt at køre rundt i lighuset hospitaler for at lede efter en kollega som du at sidde og spise morgenmad med samme dag
042_0008_0052.7-0057.4|De lig som blev bragt ind var så forkullede at der næsten ikke var noget tilbage|de lide som blev bragt den bare så forkølet af der næsten ikke var noget tilbage
042_0010_0071.4-0075.3|Det var et virkeligt hårdt forløb husker Jakob Scharf|det var virkelig hårdt forløb husker jakob scharf
042_0011_0075.3-0082.8|Efter nogle timers søgen fandt kollegaen et lighus med en afdød person som godt kunne være Karsten Krabbe|efter nogle timer søen van kollegaen et lille hus med en afdød person som godt kunne være karsten krabbe
042_0012_0082.8-0088.4|Det var svært at afgøre med sikkerhed men på det forbrændte lig sad der stadig en lys hårtot|det var svært at afgøre med sikkerhed med en bolig for brændte lig så er der stadig indløse hårtot
042_0017_0117.1-0119.6|Der var helt stille på gangene i Søborg|der var helt stille på gangene i søborg
042_0018_0119.9-0126.2|Det var første gang siden oprettelsen af PET et halvt århundrede tidligere at en medarbejder døde i tjeneste|det var 1. gang siden oprettelsen af pt100 tidligere at en medarbejder døde i tjeneste
042_0019_0126.2-0131.6|Pludselig blev det meget tydeligt at man kunne miste livet som ansat i PET|pludselig blevet meget tydeligt at man kunne miste livet som ansat i bet
042_0020_0131.6-0137.2|Den bevidsthed gav helt forståeligt anledning til personlige refleksioner hos en masse medarbejdere|den bevidsthed er helt forståeligt anledning til personlig refleksion og hos en masse medarbejdere
042_0021_0137.2-0146.6|Men hele det forfærdelige forløb viste også et unikt sammenhold i PET og det er også i dag noget som har stor betydning for PET’s identitet fortæller Jakob Scharf|men hele det forfærdelige forløb mest oversete unik sammenhold i bet og det er også i dag noget der har stor betydning for pdc densitet for jacob schaap
042_0024_0162.7-0172.8|Jakob Scharf kendte Karsten Krabbe dog ikke særligt indgående men efter angrebet mod Hotel Marriott besøgte Jakob Scharf flere gange Karsten Krabbes kone og børn|jacob schaap kendte karsten krabbe dog ikke særligt ved indgående men efter angrebet mod hotel marriott besøgte jakob scharf 4x carsten krebs kone og børn
042_0025_0172.8-0179.4|Jeg var selv ude og møde familien et par gange undervejs også efter at vi med sikkerhed havde fået identificeret hans lig|jeg var selv ude at møde familien et par gange undervejs var også efter at vi med sikkerhed at få identificeret hans liv
042_0026_0179.9-0183.4|Og det var simpelthen  ja det var frygteligt frygteligt frygteligt|og det var simpelthen ja det var frygteligt folk et frygteligt
042_0027_0183.4-0186.5|Han efterlod sig jo to børn og en hustru|han efterlod sig ud 2 børn og en hustru
042_0028_0186.5-0191.8|Det var heldigvis en meget meget stærk familie som også havde masser af støtte fra de nærmeste|det var heldigvis en meget meget stærke familie som også havde masser af støtte fra de nærmeste
042_0029_0191.8-0199.1|Som ledelse var det en svær balancegang for samtidig med at det var meget vigtigt for os at støtte familien ville vi heller ikke træde over deres grænser|som ledelse var det en svær balancegang for samtidig med at det var meget vigtigt for os at støtte familien vil vi heller ikke træde over deres grænser
042_0032_0215.7-0224.0|Flyet fløj først til Ramstein-basen i Tyskland hvor Jakob Scharf selv tog ned for at ledsage Karsten Krabbes kiste på den sidste rejse mod Danmark|flyet fløj først til rammstein base i tyskland hvor jacob schaap selv tur ned for at ledsage karsten krabbe skifte på den sidste rejse mod danmark
042_0033_0224.0-0229.1|I Tune Lufthavn nær Roskilde stod pårørende og kollegaer og ventede i en hal|i tune lufthavn nær roskilde død pårørende og kolleger og ventede en halv
042_0034_0229.1-0233.4|Stilheden sænkede sig da de hørte Herkules-flyets propeller i luften|stilheden sænket sig da de hørte hercules flyets propeller i luften
043_0000_0000.0-0006.3|Pressen havde ikke adgang til lufthavnsområdet så til båre-modtagelsen var vi kun Karsten Krabbes kollegaer og hans pårørende|præsten havde ikke adgang til lufthavns området så til borger modtagelsen derbycon karsten krabbe kolleger og han pårørende
043_0004_0023.3-0036.1|Ledelsen i PET mente at de af Karsten Krabbes kollegaer som havde tid og lyst skulle have mulighed for at deltage ved bisættelsen men det gik ikke hvis pressefotograferne tog billeder af halvdelen af medarbejderne i den hemmelige tjeneste|ledelsen i pkt mente at de er karsten krabbe skulle lære som havde tid og lyst skulle have mulighed for at deltage ved bisættelsen men det gik ikke hvis pressefotograferne tog billeder af halvdelen af medarbejderne i den hemmelige tjeneste
043_0005_0036.1-0042.8|Derfor blev de PET-ansatte gelejdet ind gennem et sideskib i kirken sådan at det var svært at komme til at fotografere dem|derfor blev de p.t. ansatte geleitet ind gennem et side skib i kirken sådan er det var svært at komme til at fotografere dem
043_0006_0042.8-0049.1| Karsten Krabbes død havde ikke kun stor betydning for PET som organisation|karsten krabbe stød havde ikke kun stor betydning for p som organisation
043_0007_0049.1-0056.0|For Jakob Scharf satte den tragiske episode også tanker i gang om hans egen ansvar som chef for tjenesten|for jacob schaap satte den tragiske episode også tanker igang om hans eget ansvar som chef i tjenesten
043_0008_0056.0-0061.4|Det er selvfølgelig ikke sådan at der er medarbejdere i PET der bliver tvunget til at rejse ud til farlige steder|det er selvfølgelig ikke sådan at der er medarbejdere i peter birch gummi til at rejse ud til farlige steder
043_0009_0061.4-0067.2|Det ligger jo i tjenestens DNA at man indimellem påtager sig risikable opgaver og folk gør det bare|det ligger jo i tjenesten sten af at man en mellem påtager sig risikable opgaver og folk gør det bare
043_0010_0067.2-0074.3|Men i sidste ende er det jo også sådan at når du er chef så har du ansvaret for hvor man sender folk hen og om der er styr på sikkerheden|men i sidste ende er det jo sådan at når du er chef så har du ansvaret for hvor man sætter folk hen om der er styr på sikkerheden
043_0011_0074.3-0080.4|Så det er klart at Karsten Krabbes død også gav anledning til nogle lidt mere personlige overvejelser for mig|så det klart at karsten krabbe stod og så gav anledning til nogle mere personlige overvejelser for mig
043_0014_0094.8-0102.9|Allerede før selvmordsterroristen kørte op foran ambassaden i Islamabad var sikkerheden blevet øget som følge af genoptrykningen af Muhammed-tegningerne|allerede før selvmordsturisten kørte op foran ambassade i islamabad og sikkerheden ved øret som følge af genoptrykning af muhammed tegningerne
043_0016_0106.9-0115.4|PET oprettede en international sikringsgruppe bestående af medarbejdere der kunne udsendes til danske ambassader i udlandet for at hjælpe med at forbedre sikkerheden|tv2 oprettet i en international sikringsgruppe bestående af medarbejdere der kunne udsendes til danske ambassader i udlandet for at hjælpe med at forbedre sikkerheden
043_0017_0115.4-0125.1|Udenrigsministeriet begyndte at ansætte flere sikkerhedsrådgivere og der blev gennemført en række yderligere sikringstiltag på danske ambassader rundt omkring i verden|udenrigsministeriet begyndt at ansætte flere stik rådgiver der blev gennemført en række yderligere sikrings deltage på danske ambassader rundt omkring i verden
043_0019_0130.4-0142.1|Vi har løbende haft folk i blandt andet Afghanistans hovedstad Kabul og i Islamabad og når der har været behov for det har der også været udstationeret PET-folk ad hoc på ambassader andre steder fortæller Jakob Scharf|vi har løbet haft for de blandt andet afghanistans hovedstad i kabul og i islamabad og når der har været behov for det har du også været udstationeret til folk ad hoc på ambassader andre steder fortæller jakob scharf
043_0021_0152.7-0160.6|PET oprettede derfor et såkaldt Rapid Deployment Team et udrykningshold som med få timers varsel var klar til at rykke ud|peter oprettede derfor et såkaldt rabbit deployment time in udrykningshold som vil få timers varsel var klar til at rykke ud
043_0022_0160.3-0172.6|I lyset af erfaringerne med de to angreb i Pakistan udviklede vi et nyt koncept for hvordan vi meget hurtigt kunne sende hold af sted sådan at vi på forhånd havde samlet det udstyr vi skulle bruge og vidste hvilke folk vi skulle sende af sted|ud i lyset af erfaringerne med di2 angrebet pakistan udviklet ved et nyt koncept for hvordan vi meget hurtigt kunne sende et højt sted sådan at vi på forhånd havde samlet det udstyr vi skulle bruge og viste hvilke folk vi skulle sende afsted
043_0023_0172.6-0180.8|Altså et koncept for hvordan man kan have alt pakket og klart så man bare kan smide folk på flyveren hvis der skete et angreb rettet mod danske mål i udlandet|altså et koncept for hvordan man kan have alt pakket og klart som man bare kan smide folk på flyveren hvis der sket et angreb rettet mod danske mål i udlandet
043_0024_0180.8-0190.6| For Jakob Scharf understregede hændelserne i Pakistan endnu en gang hvor vigtigt det internationale efterretningssamarbejde er og at der i PET var brug for flere analytikere|for jakob scharf understregede ene sonny pakistan endnu engang hvor vigtigt det internationale efterretningsarbejde r&a dig peter brug for flere analytikere
043_0025_0190.6-0196.1|Det har hele tiden været min holdning at en efterretningstjeneste konstant skal udvikle sine kompetencer|det har hele tiden været min holdning er det en efterretningstjeneste konstant skal udvikle sine kompetencer
